completed_time,additional_comments,algae_quantity,anoph_present,barcode_recording_falcon_barcode,barcode_recording_scan_barcode,case_case_id,collection_date,county,culicine_present,distance_from_site,distance_to_nearest_animal_shelter,distance_to_nearest_hse,drainage_source_car_wash,drainage_source_extra,drainage_source_hotel_food_kiosk,drainage_source_market_place,drainage_source_other,drainage_source_public_toilets,drainage_source_residential_outlets,drainage_source_salon_barber_shop,drainage_source_unknown,drainage_source_water_point,geographical_information_village_name,gps_coordinates_accuracy_(meters),gps_coordinates_altitude_(meters),gps_coordinates_latitude_(degrees),gps_coordinates_longitude_(degrees),habitat_nature,habitat_size,interviewer,other_breeding_site,other_drainage_channel_source,predators_present,season,shade,site_code,site_gps,site_lat,site_loc,site_long,site_photo,subcase_0_case_case_id,subcounty,sublocation,transect,type_of_breeding_site,type_of_water,vegetation_present,water_appearance,water_depth,water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-09-04T11:02:09.426000Z,nice one,abundant,yes,SMR0522K,SMR0522K,7f17680124e44bcbb7251f998282472d,2025-09-04,Samburu,no,754,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,south horr,3.4,985.2,2.09596,36.9180783,temporary,between_10m_100m,Dickson Emongi,---,---,no,dry_season,fully_shaded,GP05,2.089835469 36.91517701,2.089835469,2.089835469 36.91517701,36.91517701,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3b824add-8892-474f-8c12-361ffd4b2dc7/1756983537430.jpg,77391076-198d-4d5d-8e3f-2aad4c58adb6,Samburu North,South Horr,rural,River,stagnant,yes,polluted,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3b824add-8892-474f-8c12-361ffd4b2dc7/,3b824add-8892-474f-8c12-361ffd4b2dc7,gp05,3b824add-8892-474f-8c12-361ffd4b2dc7,2025-09-04T11:02:20.312813Z,2025-09-04T10:54:03.229000Z,gp05
2025-09-04T11:52:48.531000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-04,Wajir,yes,1752,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.68,234.4,1.742667,40.0701741,permanent,less_than_10m,Abdullahi Hassan,well,---,no,dry_season,not_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b41a8bfb-f711-4793-9c80-e3ab17c09a3b/1756986750336.jpg,---,Wajir East,Hodhan,urban,Other (specify),stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b41a8bfb-f711-4793-9c80-e3ab17c09a3b/,b41a8bfb-f711-4793-9c80-e3ab17c09a3b,gp25,b41a8bfb-f711-4793-9c80-e3ab17c09a3b,2025-09-04T11:52:50.035839Z,2025-09-04T11:46:52.228000Z,gp25
2025-09-04T12:00:19.576000Z,The work is good but not easy to do.,none,yes,SMR0522M,SMR0522M,7f17680124e44bcbb7251f998282472d,2025-09-04,Samburu,no,950,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,south horr,2.68,1001.09,2.0974665,36.9190149,temporary,less_than_10m,Dickson Emongi,---,---,no,dry_season,partially_shaded,GP05,2.089835469 36.91517701,2.089835469,2.089835469 36.91517701,36.91517701,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4951937e-3d72-4519-9a88-aff2942f42b5/1756987143675.jpg,8f128982-cf63-4dcf-b6b9-eeacdf068ad7,Samburu North,South Horr,rural,Tank,stagnant,yes,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4951937e-3d72-4519-9a88-aff2942f42b5/,4951937e-3d72-4519-9a88-aff2942f42b5,gp05,4951937e-3d72-4519-9a88-aff2942f42b5,2025-09-04T12:00:23.707554Z,2025-09-04T11:56:06.849000Z,gp05
2025-09-04T11:57:11.689000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-04,Wajir,yes,1756,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,3.79,246.06,1.7427049,40.0701917,permanent,less_than_10m,Abdullahi Hassan,well,---,no,dry_season,not_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4c41648c-d7e3-4a97-8b3c-af1e1a1976c6/1756986985302.jpg,---,Wajir East,Hodhan,urban,Other (specify),stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4c41648c-d7e3-4a97-8b3c-af1e1a1976c6/,4c41648c-d7e3-4a97-8b3c-af1e1a1976c6,gp25,4c41648c-d7e3-4a97-8b3c-af1e1a1976c6,2025-09-04T12:00:37.661016Z,2025-09-04T11:53:15.019000Z,gp25
2025-09-04T12:00:36.170000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-04,Wajir,yes,1752,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.03,251.97,1.7427057,40.0701408,permanent,less_than_10m,Abdullahi Hassan,well,---,no,dry_season,not_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a90be656-89f0-46ab-b070-a31483fb585e/1756987218555.jpg,---,Wajir East,Hodhan,urban,Other (specify),stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a90be656-89f0-46ab-b070-a31483fb585e/,a90be656-89f0-46ab-b070-a31483fb585e,gp25,a90be656-89f0-46ab-b070-a31483fb585e,2025-09-04T12:00:38.992661Z,2025-09-04T11:57:41.064000Z,gp25
2025-09-04T12:19:21.673000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-04,Wajir,yes,1752,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.9,235.3,1.7426771,40.0701722,permanent,less_than_10m,Abdullahi Hassan,well,---,no,dry_season,not_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a0af4ec1-4d55-48a8-bc1d-21a29fa9b11e/1756988280571.jpg,---,Wajir East,Hodhan,urban,Other (specify),stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a0af4ec1-4d55-48a8-bc1d-21a29fa9b11e/,a0af4ec1-4d55-48a8-bc1d-21a29fa9b11e,gp25,a0af4ec1-4d55-48a8-bc1d-21a29fa9b11e,2025-09-04T12:19:23.180099Z,2025-09-04T12:13:24.795000Z,gp25
2025-09-04T12:43:05.825000Z,,moderate,yes,SMR0422N,SMR0422N,16e9769038294e0ea618010e7fbb168a,2025-09-04,Samburu,yes,1738,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,millimani,6.83,1278.0,0.975744,37.3357176,permanent,between_100m_250m,Lina Ledorko,---,---,yes,rainy_season,not_shaded,GP04,0.990785793 37.33149119,0.990785793,0.990785793 37.33149119,37.33149119,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/8759164b-a8d0-4f45-8f8a-a918edc8970a/1756989702031.jpg,b7a5eaa3-e90e-411c-8413-303328eb1bae,Samburu East,Wamba Town,urban,River,stagnant,no,turbid_cloudy,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/8759164b-a8d0-4f45-8f8a-a918edc8970a/,8759164b-a8d0-4f45-8f8a-a918edc8970a,gp04,8759164b-a8d0-4f45-8f8a-a918edc8970a,2025-09-04T12:43:08.518295Z,2025-09-04T12:33:28.521000Z,gp04
2025-09-04T13:38:45.320000Z,,none,no,---,---,71e6ace756e342c5aefca84c0e8d8d85,2025-09-04,Tana River,no,465,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,sukela,4.21,357.0,-0.7242435,39.0148459,permanent,between_100m_250m,Hassan Mohamed Gure,---,---,no,dry_season,fully_shaded,GP33,-0.727261291 39.01773423,-0.727261291,-0.727261291 39.01773423,39.01773423,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d933c975-e707-406d-917a-c825e27cce11/1756993119625.jpg,---,Bura,Bangale,urban,Tank,seepage,yes,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d933c975-e707-406d-917a-c825e27cce11/,d933c975-e707-406d-917a-c825e27cce11,gp33,d933c975-e707-406d-917a-c825e27cce11,2025-09-04T13:38:47.711169Z,2025-09-04T13:34:06.232000Z,gp33
2025-09-04T14:04:47.481000Z,,none,no,---,---,35dfb0597a894f02b935ae4ab3c6938e,2025-09-04,Wajir,no,375,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kursi,1.88,144.29,1.0986967,40.2619233,temporary,less_than_10m,Sowda Ahmed Bulle,---,---,no,dry_season,not_shaded,GP30,1.101784357 40.26058869,1.101784357,1.101784357 40.26058869,40.26058869,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ccc5fa7b-0d5b-4209-96ef-d7a4d66375cf/1756994678127.jpg,---,Wajir South,Macheza,peri-urban,Tin/ plastic container,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ccc5fa7b-0d5b-4209-96ef-d7a4d66375cf/,ccc5fa7b-0d5b-4209-96ef-d7a4d66375cf,gp30,ccc5fa7b-0d5b-4209-96ef-d7a4d66375cf,2025-09-04T14:11:43.833748Z,2025-09-04T13:59:58.951000Z,gp30
2025-09-04T14:16:50.271000Z,,none,no,---,---,bf89063b4ddf4f56a1f11c3c1629a972,2025-09-04,Kakamega,yes,972,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,cbd,4.91,1540.5,0.2756853,34.7569678,temporary,less_than_10m,Ahmed Maluma,---,---,no,rainy_season,partially_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b45e1634-0854-4513-b28f-2eddb4c7e4d6/1756995384363.jpg,---,Lurambi,Township,urban,Tank,stagnant,no,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b45e1634-0854-4513-b28f-2eddb4c7e4d6/,b45e1634-0854-4513-b28f-2eddb4c7e4d6,gp10,b45e1634-0854-4513-b28f-2eddb4c7e4d6,2025-09-04T14:16:50.723967Z,2025-09-04T13:49:53.095000Z,gp10
2025-09-04T14:34:01.866000Z,filled data form later after collection,none,yes,MER1122D,MER1122D,fecfe3e4338147fa91c7af95419f62b8,2025-09-04,Meru,no,674,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,A,7.1,1382.3,0.1841478,37.7615546,temporary,between_10m_100m,Josphine Kainda,---,---,no,dry_season,not_shaded,-02,0.180696308 37.76653212,0.180696308,0.180696308 37.76653212,37.76653212,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/91e9fff1-1475-4634-a772-69e150583fcc/1756996243565.jpg,71d43698-3940-4e00-9201-9d5a50a965ed,Tigania West,Ncooro,rural,Tank,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/91e9fff1-1475-4634-a772-69e150583fcc/,91e9fff1-1475-4634-a772-69e150583fcc,gp11,91e9fff1-1475-4634-a772-69e150583fcc,2025-09-04T14:34:05.585098Z,2025-09-04T14:21:36.246000Z,gp11
2025-09-05T04:21:17.112000Z,,none,no,---,---,53aa2e83f6464072a0c80c22fee5447c,2025-09-05,Turkana,no,822,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Nasikiria,4.2,352.4,3.5268893,35.8539424,temporary,less_than_10m,Stephen Ekuwom Ewoton,jerican,---,no,dry_season,not_shaded,GP47,3.522972956 35.86021384,3.522972956,3.522972956 35.86021384,35.86021384,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d650f330-6697-404f-957f-e9bc56282bad/1757046044825.jpg,---,Turkana Central,Kalokol,peri-urban,Other (specify),stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d650f330-6697-404f-957f-e9bc56282bad/,d650f330-6697-404f-957f-e9bc56282bad,gp47,d650f330-6697-404f-957f-e9bc56282bad,2025-09-05T04:21:19.662617Z,2025-09-05T04:18:04.836000Z,gp47
2025-09-05T04:44:28.614000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-05,Wajir,yes,1723,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.07,232.51,1.7427178,40.0697904,temporary,less_than_10m,Abdullahi Hassan,---,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d24a915d-5ffc-409f-af11-6dd5bae66a91/1757047393361.jpg,---,Wajir East,Hodhan,urban,Abandoned tyre,stagnant,yes,dark,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d24a915d-5ffc-409f-af11-6dd5bae66a91/,d24a915d-5ffc-409f-af11-6dd5bae66a91,gp25,d24a915d-5ffc-409f-af11-6dd5bae66a91,2025-09-05T04:44:30.200768Z,2025-09-05T04:38:00.017000Z,gp25
2025-09-05T05:59:23.922000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-05,Wajir,yes,1685,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.27,239.1,1.7430629,40.0690256,permanent,less_than_10m,Abdullahi Hassan,well,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3f1861a4-9cf4-4a2c-9819-17e2ecfd9fee/1757051951093.jpg,---,Wajir East,Hodhan,urban,Other (specify),stagnant,yes,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3f1861a4-9cf4-4a2c-9819-17e2ecfd9fee/,3f1861a4-9cf4-4a2c-9819-17e2ecfd9fee,gp25,3f1861a4-9cf4-4a2c-9819-17e2ecfd9fee,2025-09-05T05:59:25.375949Z,2025-09-05T05:55:49.268000Z,gp25
2025-09-05T06:11:19.873000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-05,Wajir,yes,1718,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.66,234.2,1.7445553,40.0678753,temporary,less_than_10m,Abdullahi Hassan,---,---,yes,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b4231115-6c36-4a9e-99ac-0942f2b09082/1757052671052.jpg,---,Wajir East,Hodhan,urban,Tank,stagnant,yes,polluted,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b4231115-6c36-4a9e-99ac-0942f2b09082/,b4231115-6c36-4a9e-99ac-0942f2b09082,gp25,b4231115-6c36-4a9e-99ac-0942f2b09082,2025-09-05T06:11:21.390431Z,2025-09-05T06:05:30.963000Z,gp25
2025-09-05T06:36:12.281000Z,i need to be supported with the protective devices when carrying out the exercise,none,yes,TRK23223,TRK23223,53f39df23fdc421cafa5ba9bffabd101,2025-09-05,Turkana,yes,1017,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,choro,3.88,611.1,2.8856245,35.2742735,temporary,less_than_10m,Namanabu Areman Scolastica,---,---,yes,dry_season,partially_shaded,GP23,2.89445147 35.27188155,2.89445147,2.89445147 35.27188155,35.27188155,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/0e737925-956c-4ab1-b393-0b3291e243f0/1757053794388.jpg,2d2b54ad-e774-47b8-bef5-45089914fc4e,Loima,Lorugum,peri-urban,River,stagnant,no,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/0e737925-956c-4ab1-b393-0b3291e243f0/,0e737925-956c-4ab1-b393-0b3291e243f0,gp23,0e737925-956c-4ab1-b393-0b3291e243f0,2025-09-05T06:36:14.241656Z,2025-09-05T06:27:13.185000Z,gp23
2025-09-05T06:37:32.295000Z,,none,no,---,---,612a005e68cc49ee9f4662b1d2c02b62,2025-09-05,Wajir,yes,597,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,Wagberi,1.68,845.6,3.3618067,39.5773067,temporary,between_10m_100m,Abdinoor Hassan Gabon,---,---,yes,dry_season,partially_shaded,GP43,3.366466363 39.57463712,3.366466363,3.366466363 39.57463712,39.57463712,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/cfa3c606-61f3-4c0a-9282-682916f5229d/1757054243374.jpg,---,Wajir North,Gurar,rural,Stream,stagnant,no,polluted,more_than_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/cfa3c606-61f3-4c0a-9282-682916f5229d/,cfa3c606-61f3-4c0a-9282-682916f5229d,gp43,cfa3c606-61f3-4c0a-9282-682916f5229d,2025-09-05T06:37:33.414410Z,2025-09-05T06:34:26.387000Z,gp43
2025-09-05T06:39:46.606000Z,mohamednoor,none,yes,GRS3922I,GRS3922I,72db1dbe906842259a456dc6654c5e12,2025-09-05,Garissa,yes,699,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,mosque,4.9,36.2,-1.152947,41.0562718,temporary,between_100m_250m,Mohamednoor Guhad,---,---,yes,dry_season,partially_shaded,GP39,-1.150736525 41.05039213,-1.150736525,-1.150736525 41.05039213,41.05039213,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/2f34e9fa-174c-4429-8a38-6fa1d1d3e409/1757054330438.jpg,c0b282f5-f57b-4640-ac6b-01deb9b80a32,Hulugho,Hulugho,peri-urban,Man-made construction water reservoir,stagnant,yes,turbid_cloudy,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/2f34e9fa-174c-4429-8a38-6fa1d1d3e409/,2f34e9fa-174c-4429-8a38-6fa1d1d3e409,gp39,2f34e9fa-174c-4429-8a38-6fa1d1d3e409,2025-09-05T06:39:46.884117Z,2025-09-05T06:34:03.221000Z,gp39
2025-09-05T06:43:13.981000Z,the tank dirty inside need to be cleaned,scarce,yes,TRK5122O,TRK5122O,9858c347e51b4cef9862acd35b49bb51,2025-09-05,Turkana,yes,662,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Lokore Dispensary,4.95,707.0,3.6720012,34.9981532,permanent,less_than_10m,John Nagum,---,---,yes,dry_season,not_shaded,GP51,3.677492399 34.9958552,3.677492399,3.677492399 34.9958552,34.9958552,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/2132f685-3d5d-456f-979c-99efab6a2976/1757054224826.jpg,5b29af3f-818c-4dcb-9587-20a842f729b1,Turkana West,Lokore,rural,Tank,stagnant,no,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/2132f685-3d5d-456f-979c-99efab6a2976/,2132f685-3d5d-456f-979c-99efab6a2976,gp51,2132f685-3d5d-456f-979c-99efab6a2976,2025-09-05T06:43:12.942835Z,2025-09-05T06:32:47.677000Z,gp51
2025-09-05T07:02:14.349000Z,there is need for bush clearing,scarce,yes,TRK5122I,TRK5122I,9858c347e51b4cef9862acd35b49bb51,2025-09-05,Turkana,yes,666,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,naivasha 2,4.09,727.5,3.6717383,34.99752,temporary,less_than_10m,John Nagum,---,---,no,dry_season,not_shaded,GP51,3.677492399 34.9958552,3.677492399,3.677492399 34.9958552,34.9958552,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ec0b82d4-d668-445a-a815-0d2dff8474f4/1757055424318.jpg,e381dc57-d68f-48ae-8b5d-3d8fa333ad39,Turkana West,Lokore,rural,Tank,flowing,yes,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ec0b82d4-d668-445a-a815-0d2dff8474f4/,ec0b82d4-d668-445a-a815-0d2dff8474f4,gp51,ec0b82d4-d668-445a-a815-0d2dff8474f4,2025-09-05T07:02:13.439608Z,2025-09-05T06:53:17.623000Z,gp51
2025-09-05T07:18:44.258000Z,,moderate,yes,MRS37224,---,14b4689a86154b68a38a5139f21b80dd,2025-09-05,Marsabit,yes,883,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,badasa,6.0,922.0,2.2506313,38.0400046,permanent,less_than_10m,Galgallo Huqa,---,---,yes,dry_season,partially_shaded,GP37,2.246952826 38.03296372,2.246952826,2.246952826 38.03296372,38.03296372,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/74ffc11b-3b20-4aa6-b245-35dc3368e0d3/1757054720746.jpg,ccc4b37a-849a-4c51-bc73-289e4bba4c30,Saku,Badasa,rural,Dam,stagnant,yes,dark,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/74ffc11b-3b20-4aa6-b245-35dc3368e0d3/,74ffc11b-3b20-4aa6-b245-35dc3368e0d3,gp37,74ffc11b-3b20-4aa6-b245-35dc3368e0d3,2025-09-05T07:18:48.305345Z,2025-09-05T06:41:48.441000Z,gp37
2025-09-05T07:35:47.118000Z,,none,no,---,---,dc37189842f44399ab57c9fb5a46ac48,2025-09-05,Kitui,yes,635,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nguuni,2.73,846.0,-1.7250692,38.0869517,temporary,between_10m_100m,Jacinta Kalungu,---,---,no,dry_season,partially_shaded,GP56,-1.724712628 38.08125066,-1.724712628,-1.724712628 38.08125066,38.08125066,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/af6fb2f6-485f-4957-8b49-2d8a0f18a23f/1757057729119.jpg,---,Kitui South,Ithumula,peri-urban,Man-made construction water reservoir,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/af6fb2f6-485f-4957-8b49-2d8a0f18a23f/,af6fb2f6-485f-4957-8b49-2d8a0f18a23f,gp56,af6fb2f6-485f-4957-8b49-2d8a0f18a23f,2025-09-05T07:35:50.935103Z,2025-09-05T07:29:14.032000Z,gp56
2025-09-05T07:40:35.161000Z,,none,no,---,---,af90a4ca50164367b66c4cbae6bf91b8,2025-09-05,Wajir,no,611,less_than_100m,more_than_500m,---,---,---,---,---,---,---,---,---,---,damajaley,6.0,178.0,0.844262,39.5705145,permanent,more_than_250m,Raha Sirat Muhumed,---,---,no,dry_season,not_shaded,GP21,0.845824844 39.57577571,0.845824844,0.845824844 39.57577571,39.57577571,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/07185ae2-38f8-4d75-aff9-ea7bf0bf64a9/1757057964478.jpg,---,Wajir South,Dilmanyaley,urban,Tank,seepage,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/07185ae2-38f8-4d75-aff9-ea7bf0bf64a9/,07185ae2-38f8-4d75-aff9-ea7bf0bf64a9,gp21,07185ae2-38f8-4d75-aff9-ea7bf0bf64a9,2025-09-05T07:40:44.000655Z,2025-09-05T07:33:13.019000Z,gp21
2025-09-05T07:52:23.786000Z,,none,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-09-05,Baringo,no,428,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,tunat,3.5,1190.0,1.1672,35.900582,temporary,less_than_10m,Damaris Plimo,---,---,yes,rainy_season,not_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4d9e9b88-0ed7-47db-92bf-4874f3bfd3e7/1757058736037.jpg,---,East Pokot,Barpello,rural,River,stagnant,no,clear,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4d9e9b88-0ed7-47db-92bf-4874f3bfd3e7/,4d9e9b88-0ed7-47db-92bf-4874f3bfd3e7,gp07,4d9e9b88-0ed7-47db-92bf-4874f3bfd3e7,2025-09-05T07:52:25.579189Z,2025-09-05T07:49:52.841000Z,gp07
2025-09-05T08:02:47.761000Z,Habitat has many culex larvae,scarce,no,---,---,e8280a2b755540269f974a1ca6c1ca66,2025-09-05,Turkana,yes,257,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,muslim village,4.9,577.0,4.5209844,35.4211503,permanent,less_than_10m,Itukon Omar Ekeno,---,---,no,rainy_season,partially_shaded,GP34,4.5197236 35.4230864,4.5197236,4.5197236 35.4230864,35.4230864,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/8e8aafbb-02fd-40ec-b90b-155294c26fab/1757059182169.jpg,---,Turkana North,Lokolio,peri-urban,Tank,flowing,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/8e8aafbb-02fd-40ec-b90b-155294c26fab/,8e8aafbb-02fd-40ec-b90b-155294c26fab,gp34,8e8aafbb-02fd-40ec-b90b-155294c26fab,2025-09-05T08:02:49.230460Z,2025-09-05T07:52:22.480000Z,gp34
2025-09-05T08:11:48.408000Z,,none,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-09-05,Baringo,yes,278,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,centa,3.3,1185.0,1.1691741,35.8989901,temporary,less_than_10m,Damaris Plimo,---,---,yes,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/787fd317-5dd4-4664-acbd-deb2271c10b3/1757059899106.jpg,---,East Pokot,Barpello,peri-urban,Ditch,stagnant,no,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/787fd317-5dd4-4664-acbd-deb2271c10b3/,787fd317-5dd4-4664-acbd-deb2271c10b3,gp07,787fd317-5dd4-4664-acbd-deb2271c10b3,2025-09-05T08:11:51.177895Z,2025-09-05T08:09:14.119000Z,gp07
2025-09-05T08:18:22.905000Z,,scarce,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-09-05,Baringo,no,184,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,barpello,2.6,1184.0,1.1703763,35.8991265,temporary,between_10m_100m,Damaris Plimo,---,---,no,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c414c57f-138f-49dc-82c4-23ec287a8fba/1757060264059.jpg,---,East Pokot,Barpello,rural,Stream,stagnant,yes,clear,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c414c57f-138f-49dc-82c4-23ec287a8fba/,c414c57f-138f-49dc-82c4-23ec287a8fba,gp07,c414c57f-138f-49dc-82c4-23ec287a8fba,2025-09-05T08:18:26.066853Z,2025-09-05T08:15:56.308000Z,gp07
