completed_time,form additional_comments,form algae_quantity,form anoph_present,form barcode_recording falcon_barcode,form barcode_recording scan_barcode,form case case_id,form collection_date,form county,form culicine_present,form distance_from_site,form distance_to_nearest_animal_shelter,form distance_to_nearest_hse,form drainage_source | car_wash,form drainage_source | extra,form drainage_source | hotel_food_kiosk,form drainage_source | market_place,form drainage_source | other,form drainage_source | public_toilets,form drainage_source | residential_outlets,form drainage_source | salon_barber_shop,form drainage_source | unknown,form drainage_source | water_point,form geographical_information village_name,form gps_coordinates: accuracy (meters),form gps_coordinates: altitude (meters),form gps_coordinates: latitude (degrees),form gps_coordinates: longitude (degrees),form habitat_nature,form habitat_size,form interviewer,form other_breeding_site,form other_drainage_channel_source,form predators_present,form season,form shade,form site_code,form site_gps,form site_lat,form site_loc,form site_long,form site_photo,form subcase_0 case case_id,form subcounty,form sublocation,form transect,form type_of_breeding_site,form type_of_water,form vegetation_present,form water_appearance,form water_depth,form water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-09-25T10:10:54.345000Z,,scarce,yes,KSM12224,KSM12224,1da9bf75a8a24e1c9f490fed7a788066,2025-09-25,Kisumu,yes,1558,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,odeso,4.59,1125.5,-0.1337309,34.7924813,temporary,less_than_10m,Pauline Ondeto,---,---,yes,dry_season,not_shaded,GP12,-0.127639562 34.80509008,-0.127639562,-0.127639562 34.80509008,34.80509008,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e41c1d3f-f7db-43e7-a2e0-2672864ab0bf/1758794969383.jpg,7463fd60-5943-4997-a00c-f728dc6cc34e,Kisumu East,Nyalunya,peri-urban,Man-made construction water reservoir,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e41c1d3f-f7db-43e7-a2e0-2672864ab0bf/,e41c1d3f-f7db-43e7-a2e0-2672864ab0bf,gp12,e41c1d3f-f7db-43e7-a2e0-2672864ab0bf,2025-09-26T08:53:37.982254Z,2025-09-25T10:06:19.010000Z,gp12
2025-09-26T08:57:31.885000Z,,none,yes,KSM12232,KSM12232,1da9bf75a8a24e1c9f490fed7a788066,2025-09-26,Kisumu,no,1348,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,siwalo,5.0,1125.5,-0.1367944,34.7971569,temporary,less_than_10m,Pauline Ondeto,---,---,yes,rainy_season,not_shaded,GP12,-0.127639562 34.80509008,-0.127639562,-0.127639562 34.80509008,34.80509008,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b1a19420-0bdf-46bc-8005-ef17f70e5abd/1758877002866.jpg,d4fc4863-7e96-4972-8f51-4a53027bd2a0,Kisumu East,Nyalunya,peri-urban,Water collection point puddle,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b1a19420-0bdf-46bc-8005-ef17f70e5abd/,b1a19420-0bdf-46bc-8005-ef17f70e5abd,gp12,b1a19420-0bdf-46bc-8005-ef17f70e5abd,2025-09-26T08:57:33.266442Z,2025-09-26T08:53:55.860000Z,gp12
2025-09-26T09:03:20.332000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-26,Wajir,yes,1712,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.71,236.4,1.7427438,40.0696353,temporary,less_than_10m,Abdullahi Hassan,---,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b58d8a44-72c3-4ab5-81f8-4c97a0f5d5d7/1758877389705.jpg,---,Wajir East,Hodhan,urban,Tin/ plastic container,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b58d8a44-72c3-4ab5-81f8-4c97a0f5d5d7/,b58d8a44-72c3-4ab5-81f8-4c97a0f5d5d7,gp25,b58d8a44-72c3-4ab5-81f8-4c97a0f5d5d7,2025-09-26T09:03:22.307536Z,2025-09-26T09:00:11.285000Z,gp25
2025-09-26T09:08:44.503000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-26,Wajir,yes,1715,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,3.69,263.86,1.7427813,40.0696456,temporary,less_than_10m,Abdullahi Hassan,---,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/5c0c8aa2-1342-4af5-a094-63f6e82a3cd3/1758877717077.jpg,---,Wajir East,Hodhan,urban,Tin/ plastic container,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/5c0c8aa2-1342-4af5-a094-63f6e82a3cd3/,5c0c8aa2-1342-4af5-a094-63f6e82a3cd3,gp25,5c0c8aa2-1342-4af5-a094-63f6e82a3cd3,2025-09-26T09:08:46.325122Z,2025-09-26T09:04:57.054000Z,gp25
2025-09-26T09:33:24.469000Z,,moderate,no,---,---,cbc766fb4b8348d280e7db074ab2f0f5,2025-09-26,Narok,yes,1573,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Police line,7.66,1864.0,-1.0842097,35.868823,permanent,less_than_10m,Simon Munke,---,---,yes,dry_season,partially_shaded,GP09,-1.098331652 35.86956993,-1.098331652,-1.098331652 35.86956993,35.86956993,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/eb512a7e-a7eb-4b9c-ba47-bb80d9d2d612/1758879193555.jpg,---,Narok North,Narok Town,peri-urban,Ditch,flowing,yes,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/eb512a7e-a7eb-4b9c-ba47-bb80d9d2d612/,eb512a7e-a7eb-4b9c-ba47-bb80d9d2d612,gp09,eb512a7e-a7eb-4b9c-ba47-bb80d9d2d612,2025-09-26T09:33:26.364372Z,2025-09-26T09:30:04.535000Z,gp09
2025-09-26T09:34:20.617000Z,anopheles larvae that have been breeding in this collection point have been eaten by a predators insects like smallest flies swimming and floating on water and frogs .,scarce,no,---,---,e8280a2b755540269f974a1ca6c1ca66,2025-09-26,Turkana,no,234,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,central 2 village,4.9,567.29,4.5206674,35.4212054,temporary,less_than_10m,Itukon Omar Ekeno,---,---,yes,rainy_season,partially_shaded,GP34,4.5197236 35.4230864,4.5197236,4.5197236 35.4230864,35.4230864,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e938b470-aded-4426-95a4-3de9313725ee/1758878680200.jpg,---,Turkana North,Lokolio,peri-urban,Water collection point puddle,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e938b470-aded-4426-95a4-3de9313725ee/,e938b470-aded-4426-95a4-3de9313725ee,gp34,e938b470-aded-4426-95a4-3de9313725ee,2025-09-26T09:34:22.645857Z,2025-09-26T09:18:01.586000Z,gp34
2025-09-21T14:21:00.517000Z,,none,no,---,---,71e6ace756e342c5aefca84c0e8d8d85,2025-09-21,Tana River,no,198,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,giriba,4.6,354.7,-0.7255243,39.0173484,temporary,between_10m_100m,Hassan Mohamed Gure,---,---,no,dry_season,not_shaded,GP33,-0.727261291 39.01773423,-0.727261291,-0.727261291 39.01773423,39.01773423,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b94cc8e3-fdfe-441f-b0af-d6be9da242ef/1758464450638.jpg,---,Bura,Bangale,rural,Tank,seepage,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b94cc8e3-fdfe-441f-b0af-d6be9da242ef/,b94cc8e3-fdfe-441f-b0af-d6be9da242ef,gp33,b94cc8e3-fdfe-441f-b0af-d6be9da242ef,2025-09-26T14:20:07.616414Z,2025-09-21T14:16:35.073000Z,gp33
2025-09-26T14:24:08.827000Z,,none,no,---,---,71e6ace756e342c5aefca84c0e8d8d85,2025-09-26,Tana River,no,60,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,bangale primary,4.92,354.2,-0.7267693,39.0179368,temporary,between_10m_100m,Hassan Mohamed Gure,---,---,no,dry_season,not_shaded,GP33,-0.727261291 39.01773423,-0.727261291,-0.727261291 39.01773423,39.01773423,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/7cf10141-df3b-451a-a0b0-3e694e7205c1/1758896641765.jpg,---,Bura,Bangale,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/7cf10141-df3b-451a-a0b0-3e694e7205c1/,7cf10141-df3b-451a-a0b0-3e694e7205c1,gp33,7cf10141-df3b-451a-a0b0-3e694e7205c1,2025-09-26T14:24:10.505778Z,2025-09-26T14:21:21.393000Z,gp33
2025-09-26T09:28:02.810000Z,,none,no,---,---,046326c39b5f4a55bf82a9ef8b39ba03,2025-09-26,West Pokot,no,615,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,ushirika village,7.53,2046.59,1.2563157,35.0928144,temporary,less_than_10m,Elizabeth Chepowon,---,---,no,dry_season,not_shaded,-04,1.258727542 35.09778471,1.258727542,1.258727542 35.09778471,35.09778471,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/84ff931a-1fa5-4bfc-9623-b00dcd50936c/1758878846953.jpg,---,West Pokot,Mwotot,peri-urban,Man-made construction water reservoir,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/84ff931a-1fa5-4bfc-9623-b00dcd50936c/,84ff931a-1fa5-4bfc-9623-b00dcd50936c,gp54,84ff931a-1fa5-4bfc-9623-b00dcd50936c,2025-09-26T14:51:01.106800Z,2025-09-26T09:20:16.571000Z,gp54
2025-09-26T09:35:41.893000Z,,none,no,---,---,046326c39b5f4a55bf82a9ef8b39ba03,2025-09-26,West Pokot,no,608,between_100m_500m,less_than_100m,,,,,,1,,,,,ushirika  village,2.92,2046.59,1.2563579,35.0928613,temporary,less_than_10m,Elizabeth Chepowon,---,---,no,dry_season,partially_shaded,-04,1.258727542 35.09778471,1.258727542,1.258727542 35.09778471,35.09778471,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/7a3c712c-1bf1-4424-937e-d4c90fd0af7a/1758879316072.jpg,---,West Pokot,Mwotot,peri-urban,Drainage channel,flowing,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/7a3c712c-1bf1-4424-937e-d4c90fd0af7a/,7a3c712c-1bf1-4424-937e-d4c90fd0af7a,gp54,7a3c712c-1bf1-4424-937e-d4c90fd0af7a,2025-09-26T14:51:02.484686Z,2025-09-26T09:29:45.200000Z,gp54
2025-09-26T14:43:31.573000Z,,none,no,---,---,046326c39b5f4a55bf82a9ef8b39ba03,2025-09-26,West Pokot,no,631,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,ushirika village,6.8,2043.09,1.2581161,35.0921468,temporary,less_than_10m,Elizabeth Chepowon,---,---,no,rainy_season,partially_shaded,-04,1.258727542 35.09778471,1.258727542,1.258727542 35.09778471,35.09778471,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d13cbf83-3409-41f9-925c-28c09432fe98/1758897722304.jpg,---,West Pokot,Mwotot,peri-urban,Ditch,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d13cbf83-3409-41f9-925c-28c09432fe98/,d13cbf83-3409-41f9-925c-28c09432fe98,gp54,d13cbf83-3409-41f9-925c-28c09432fe98,2025-09-26T14:51:03.658451Z,2025-09-26T14:36:56.249000Z,gp54
2025-09-26T15:30:59.399000Z,,none,no,---,---,bf89063b4ddf4f56a1f11c3c1629a972,2025-09-26,Kakamega,yes,840,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,cbd,1.89,1516.8,0.2858677,34.745425,temporary,less_than_10m,Ahmed Maluma,---,---,yes,rainy_season,not_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/aeeb50af-b839-4e2f-aedb-3ce7f716fdf2/1758900644299.jpg,---,Lurambi,Township,urban,Ditch,stagnant,yes,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/aeeb50af-b839-4e2f-aedb-3ce7f716fdf2/,aeeb50af-b839-4e2f-aedb-3ce7f716fdf2,gp10,aeeb50af-b839-4e2f-aedb-3ce7f716fdf2,2025-09-26T15:31:00.273709Z,2025-09-26T15:27:33.691000Z,gp10
2025-09-26T15:49:30.657000Z,,none,no,---,---,bf89063b4ddf4f56a1f11c3c1629a972,2025-09-26,Kakamega,yes,601,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,cbd,2.5,1531.9,0.2828158,34.7470842,temporary,less_than_10m,Ahmed Maluma,---,---,yes,rainy_season,not_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9dc6aea2-cfbf-4e0c-a88d-f77cc7600a0d/1758901760031.jpg,---,Lurambi,Township,urban,Abandoned tyre,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9dc6aea2-cfbf-4e0c-a88d-f77cc7600a0d/,9dc6aea2-cfbf-4e0c-a88d-f77cc7600a0d,gp10,9dc6aea2-cfbf-4e0c-a88d-f77cc7600a0d,2025-09-26T15:49:31.138882Z,2025-09-26T15:45:42.094000Z,gp10
2025-09-25T07:05:48.802000Z,,none,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-09-25,Baringo,yes,666,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,relmu,4.7,1218.0,1.1666985,35.9047586,temporary,between_10m_100m,Damaris Plimo,---,---,no,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4824e621-d71b-4eca-a3ff-a1d894b3c5af/1758783942323.jpg,---,East Pokot,Barpello,rural,Tank,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4824e621-d71b-4eca-a3ff-a1d894b3c5af/,4824e621-d71b-4eca-a3ff-a1d894b3c5af,gp07,4824e621-d71b-4eca-a3ff-a1d894b3c5af,2025-09-26T17:00:25.195471Z,2025-09-25T07:04:13.217000Z,gp07
2025-09-25T07:21:22.565000Z,,none,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-09-25,Baringo,no,425,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,tunat,5.5,1198.0,1.1672255,35.9005427,temporary,less_than_10m,Damaris Plimo,---,---,yes,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/aa9d7406-5259-4698-80c8-0910e771529f/1758784876166.jpg,---,East Pokot,Barpello,rural,River,stagnant,yes,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/aa9d7406-5259-4698-80c8-0910e771529f/,aa9d7406-5259-4698-80c8-0910e771529f,gp07,aa9d7406-5259-4698-80c8-0910e771529f,2025-09-26T17:00:26.559688Z,2025-09-25T07:19:03.200000Z,gp07
2025-09-27T05:11:50.173000Z,,none,no,---,---,612a005e68cc49ee9f4662b1d2c02b62,2025-09-27,Wajir,yes,454,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Qochu,1.5,885.4,3.3668117,39.57057,permanent,between_10m_100m,Abdinoor Hassan Gabon,---,---,yes,dry_season,not_shaded,GP43,3.366466363 39.57463712,3.366466363,3.366466363 39.57463712,39.57463712,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b7af08d6-b726-439b-aaaa-993d1f05e90b/1758949899937.jpg,---,Wajir North,Gurar,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b7af08d6-b726-439b-aaaa-993d1f05e90b/,b7af08d6-b726-439b-aaaa-993d1f05e90b,gp43,b7af08d6-b726-439b-aaaa-993d1f05e90b,2025-09-27T05:11:51.542838Z,2025-09-27T05:10:22.251000Z,gp43
2025-09-27T06:18:32.536000Z,the water source almost to dry in some site,moderate,yes,TRK23228,TRK23228,53f39df23fdc421cafa5ba9bffabd101,2025-09-27,Turkana,yes,692,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,choro,3.2,594.3,2.8882767,35.2711133,temporary,less_than_10m,Daniel Lomoe,---,---,yes,dry_season,partially_shaded,GP23,2.89445147 35.27188155,2.89445147,2.89445147 35.27188155,35.27188155,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b9766988-e1cb-4716-9437-4ce104cc2987/1758953753325.jpg,5d41ff84-98aa-4ac8-ab4f-a88c4fb16f15,Loima,Lorugum,peri-urban,River,stagnant,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b9766988-e1cb-4716-9437-4ce104cc2987/,b9766988-e1cb-4716-9437-4ce104cc2987,gp23,b9766988-e1cb-4716-9437-4ce104cc2987,2025-09-27T06:18:34.409387Z,2025-09-27T06:12:51.755000Z,gp23
2025-09-27T07:09:31.169000Z,,none,yes,TRK52227,TRK52227,1fb22e772b6f4f69a1b3e917dbc67eb9,2025-09-27,Turkana,no,1557,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Hannah Emuriakin,3.8,617.6,4.1973549,34.3665351,temporary,between_10m_100m,Catherine Lowalan,---,---,yes,rainy_season,partially_shaded,GP52,4.208459858 34.35798572,4.208459858,4.208459858 34.35798572,34.35798572,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f0f45ff5-573e-4b8e-882f-4da0195ad2f7/1758956813581.jpg,0664c51a-66b7-4ba0-914b-d96221b98d24,Turkana West,Lopiding,peri-urban,Pit,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f0f45ff5-573e-4b8e-882f-4da0195ad2f7/,f0f45ff5-573e-4b8e-882f-4da0195ad2f7,gp52,f0f45ff5-573e-4b8e-882f-4da0195ad2f7,2025-09-27T07:09:32.938378Z,2025-09-27T06:39:42.331000Z,gp52
2025-09-27T07:45:19.989000Z,,none,no,---,---,1fb22e772b6f4f69a1b3e917dbc67eb9,2025-09-27,Turkana,no,1492,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Naurenpetet,4.09,650.19,4.2002117,34.3685933,temporary,between_10m_100m,Catherine Lowalan,---,---,no,rainy_season,not_shaded,GP52,4.208459858 34.35798572,4.208459858,4.208459858 34.35798572,34.35798572,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/effd2a10-73e9-4918-867c-fe291241d72b/1758959103775.jpg,---,Turkana West,Lopiding,peri-urban,Water collection point puddle,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/effd2a10-73e9-4918-867c-fe291241d72b/,effd2a10-73e9-4918-867c-fe291241d72b,gp52,effd2a10-73e9-4918-867c-fe291241d72b,2025-09-27T07:45:21.980603Z,2025-09-27T07:40:03.444000Z,gp52
2025-09-27T07:54:45.847000Z,,none,no,---,---,bf89063b4ddf4f56a1f11c3c1629a972,2025-09-27,Kakamega,yes,703,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,cBD,3.5,1528.4,0.283582,34.7461666,permanent,between_100m_250m,Ahmed Maluma,---,---,yes,rainy_season,not_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e991e8c3-d6b4-4865-beaa-d1c5bfec2ef6/1758959662135.jpg,---,Lurambi,Township,urban,Ditch,stagnant,no,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e991e8c3-d6b4-4865-beaa-d1c5bfec2ef6/,e991e8c3-d6b4-4865-beaa-d1c5bfec2ef6,gp10,e991e8c3-d6b4-4865-beaa-d1c5bfec2ef6,2025-09-27T07:54:48.674680Z,2025-09-27T07:48:38.630000Z,gp10
2025-09-27T09:39:24.492000Z,,none,no,---,---,7f17680124e44bcbb7251f998282472d,2025-09-27,Samburu,no,790,between_100m_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,south horr,2.8,989.8,2.0959517,36.9187833,temporary,between_10m_100m,Dickson Emongi,---,---,no,dry_season,partially_shaded,GP05,2.089835469 36.91517701,2.089835469,2.089835469 36.91517701,36.91517701,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ea05df1e-a0df-4c38-b2d5-f03cc5d1e94e/1758965952484.jpg,---,Samburu North,South Horr,rural,Dam,stagnant,no,clear,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ea05df1e-a0df-4c38-b2d5-f03cc5d1e94e/,ea05df1e-a0df-4c38-b2d5-f03cc5d1e94e,gp05,ea05df1e-a0df-4c38-b2d5-f03cc5d1e94e,2025-09-27T09:39:28.709200Z,2025-09-27T09:36:31.216000Z,gp05
2025-09-27T09:52:07.168000Z,,none,no,---,---,702f617affd04aafa96aa421db88dd80,2025-09-27,Marsabit,no,474,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,manyatta ngamiya,6.9,585.0,1.4162453,37.7257138,temporary,less_than_10m,Amina Galhai,---,---,no,dry_season,not_shaded,GP03,1.414404361 37.72186834,1.414404361,1.414404361 37.72186834,37.72186834,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3092022d-f647-48f8-8cb0-cd3935a6094c/1758966716202.jpg,---,Laisamis,Merille,urban,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3092022d-f647-48f8-8cb0-cd3935a6094c/,3092022d-f647-48f8-8cb0-cd3935a6094c,gp03,3092022d-f647-48f8-8cb0-cd3935a6094c,2025-09-27T09:52:09.735480Z,2025-09-27T09:48:21.004000Z,gp03
2025-09-27T11:12:10.092000Z,,none,yes,LMU20226,LMU20226,c6782143ab134411889eab9b75e941c1,2025-09-27,Lamu,yes,734,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,mkomani,4.71,-21.4,-2.2798223,40.9023831,temporary,less_than_10m,Mohamed Galgalo Khalili,---,---,no,dry_season,not_shaded,GP20,-2.2735375 40.9003894,-2.2735375,-2.2735375 40.9003894,40.9003894,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/8d6a498a-4f77-4637-bca0-87ec8e62c3f0/1758971464572.jpg,bd4f6bdf-f017-4248-bdbe-b5e25ad31372,Lamu West,Matondoni,rural,Man-made construction water reservoir,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/8d6a498a-4f77-4637-bca0-87ec8e62c3f0/,8d6a498a-4f77-4637-bca0-87ec8e62c3f0,gp20,8d6a498a-4f77-4637-bca0-87ec8e62c3f0,2025-09-27T11:12:11.980907Z,2025-09-27T11:06:48.668000Z,gp20
2025-09-27T11:51:17.670000Z,,scarce,no,---,---,a991ed6b6b884fe28bc3f28f51fbf850,2025-09-27,Baringo,yes,1072,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,kolowa,5.0,964.0,1.2063229,35.7500244,temporary,less_than_10m,Thomas Kiptoo,---,---,yes,dry_season,not_shaded,GP53,1.215002696 35.75420916,1.215002696,1.215002696 35.75420916,35.75420916,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/96db3ba7-f37b-4185-a231-5819e8aa04c2/1758973862451.jpg,---,East Pokot,Kollowa,peri-urban,Ditch,stagnant,yes,clear,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/96db3ba7-f37b-4185-a231-5819e8aa04c2/,96db3ba7-f37b-4185-a231-5819e8aa04c2,gp53,96db3ba7-f37b-4185-a231-5819e8aa04c2,2025-09-27T11:51:20.217841Z,2025-09-27T11:47:08.785000Z,gp53
2025-09-27T12:09:03.710000Z,,scarce,no,---,---,ad3b92adb5bf45c995c4f7fae04f2b33,2025-09-27,Nakuru,yes,343,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kanjo,7.18,1989.69,-0.5036465,36.3258556,temporary,between_10m_100m,Virginia Koech,---,---,yes,rainy_season,partially_shaded,GP40,-0.500689546 36.32500592,-0.500689546,-0.500689546 36.32500592,36.32500592,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/35ef49de-ee9f-41e9-8fc3-2b0eab9158c5/1758974936164.jpg,---,Gilgil,Gilgil,peri-urban,Rain pool/ puddle,stagnant,yes,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/35ef49de-ee9f-41e9-8fc3-2b0eab9158c5/,35ef49de-ee9f-41e9-8fc3-2b0eab9158c5,gp40,35ef49de-ee9f-41e9-8fc3-2b0eab9158c5,2025-09-27T12:09:06.627275Z,2025-09-27T12:07:21.811000Z,gp40
2025-09-24T08:49:53.799000Z,,none,no,---,---,daebc9391a184cf4a38cad5bd3c55235,2025-09-24,Garissa,no,657,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,derkenley,4.16,81.3,0.1552889,40.3236012,permanent,between_10m_100m,Isse Mohamud Abdi,---,---,no,dry_season,not_shaded,GP49,0.14946548 40.32459386,0.14946548,0.14946548 40.32459386,40.32459386,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/bc9813d9-eff0-4490-816c-93ed4c89e4db/1758703785496.jpg,---,Dadaab,Labisigale,urban,Tank,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/bc9813d9-eff0-4490-816c-93ed4c89e4db/,bc9813d9-eff0-4490-816c-93ed4c89e4db,gp49,bc9813d9-eff0-4490-816c-93ed4c89e4db,2025-09-28T03:38:33.978803Z,2025-09-24T08:47:37.859000Z,gp49
2025-09-28T03:54:18.756000Z,,none,no,---,---,daebc9391a184cf4a38cad5bd3c55235,2025-09-28,Garissa,no,666,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,derkenley,4.47,91.8,0.1553945,40.3238042,permanent,less_than_10m,Isse Mohamud Abdi,---,---,no,dry_season,not_shaded,GP49,0.14946548 40.32459386,0.14946548,0.14946548 40.32459386,40.32459386,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/258bfcaa-b1f4-4bb4-b90e-934a3829c5cf/1759031647797.jpg,---,Dadaab,Labisigale,urban,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/258bfcaa-b1f4-4bb4-b90e-934a3829c5cf/,258bfcaa-b1f4-4bb4-b90e-934a3829c5cf,gp49,258bfcaa-b1f4-4bb4-b90e-934a3829c5cf,2025-09-28T03:54:20.680194Z,2025-09-28T03:51:32.075000Z,gp49
